commit_hash,contains_bug,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,perf_type,x,False rf,True rf
ef7e171f0a74f31f6a7a518cd4a9a1133f32c7e5,0,1,1,1,0,0,1,6307,334,0.000787037,1,116,5.404904013,69,0,0
4c98854bb2f40f6d78aab1efcc9fda0bd8f42b12,0,2,2,3,1.419556299,24,2,925,18,87.30774691,2,44,11.04884005,28,0,1
c4e09469dc149eb3216fc88291704978f16d85c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82136e3b7e4e3fbe08bd9bcb0220cf79a91760cd,0,1,1,1,0,0,58,58,4,31.95261574,1,1072,34.24921568,73,0,0
3d61dae55b2e5cbfe44a752d8a84ecfcdcd809fd,0,1,1,1,0,1,0,1872,8,4.89599537,1,14,0.750964048,11,0,0
5c50d317afcc7641009fbf689417418366f16ea1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ab777233397ce5196425005044dcf5464418076,0,1,1,1,0,94,0,0,0,0,0,563,67.50829113,470,0,0
c31463a4cf36a4e677767f8a76a8a31e00b8fefe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ad5e3681b8288ee1779206c0f723aab738e9a4d,0,2,2,2,0.503258335,5,4,2954.5,39,1.641956019,2,921,30.09305892,379.5,0,1
7532d5cbfb0d5059a38cf64f90a253a9edaf2c64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6875c3bf85f0662be1b910c157aed0ba1e721214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768f83d2561372be8bbc9aeb42560c77c5c51999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84b28460da99b583561a8308b263e174f4fa9e2b,0,1,1,1,0,0,1,1473,16,0.003796296,1,1166,23.19444531,749,0,0
0654df403f65a6c93794c3132c89f34bcb1d25cc,0,2,2,2,0.591672779,5,2,937,9,4.737824074,2,2298,129.8778452,1267,0,1
a7fed2995e7c1830b2bb957162a52a864839b758,0,1,1,1,0,3,0,355,13,20.58956019,1,22,5.421428571,15,0,0
709510e32a5ccd61a75c02c68c1d519dd2bb25c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cd42641f47197dfd14b0f4630a77cc505135484,0,1,2,3,1.556656707,4,3,464.6666667,9,41.08827932,3,256,17.49562574,156,0,1
7f10cbd8ad7b4ea1f7471084eeb935fe911845bb,0,2,2,2,0.468995594,6,4,2508.5,93,20.18101852,2,31,6.576569629,24,0,1
71445706c49025e77502cb3a79257fb70583fbc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
041cd867aa2fa4c59ae7cd4d84fe285ed7e81361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c57d0d4fabb8b1c8b9b312010a706245a203be57,0,1,2,2,0.458685816,19,12,1342.5,30,77.38643519,2,162,8.297820576,108,0,1
a892dd8129a046dc043f291101d7b965aac78398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62e48c5f3f818d1e841178d7365d208435a63537,0,2,2,2,0.918295834,2,1,3901,300,194.9227257,2,15,0.713938711,5.5,0,0
b7ead2b330e8b3b3a70eaf36895fb1b7f1c6f1b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c6ddae45819beaec30a587511dbc073156241fe,0,1,1,2,0.439496987,29,4,292,6,2.817048611,2,12,10.83333333,4,0,1
29804fa9a5e40047ae08f3fbb063650532d5ecab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f320143dadee7640209041c08cd49d40709c504,0,2,2,5,1.425033289,2,33,26.4,5,13.58770139,2,448,39.36013116,16,0,1
31aa2a23c3cf7a45c6563d75b0a958d9e492c681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c255b9d601e3fbc23233d48580bcd738028cacd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cb95d698c7d9a00fa81f6917252e11266ad04de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991ea8622dd5f7e886206c139f9f0a74e68f846c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b35d4b94affac7662858f7642880d89c9a70a31,0,1,1,1,0,3,3,167,9,1.16e-05,1,1022,37.00172298,115,0,0
e7d0c3ec83ceb6382c63d4f4988aad64a025de20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793630a950fce4da5190222fa3bfe1d13237c1c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a439b7ed7156dcd2b3279aab8e3d5830ab01c0b5,0,2,2,2,0.179256067,7,30,961,9,0.00412037,1,37,4.140471797,22.5,0,0
2383430dfd520b9c94f7d20a631f71f209b0d248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354d62e3709ac4d73eb7bcf11504f9d93f9ff0d,0,1,1,1,0,4,2,115,5,0.740520833,1,630,33.61127434,376,0,0
402a12f96b4aa6d120f6a6feebd4913b6ab6460f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59a0421677cee03d6ad786b211ae7e6c695e7f0f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9afac241090ee961bd1bcd3c9e78798ac1868d37,0,1,1,1,0,7,3,413,10,83.31572917,1,261,21.26799358,208,0,0
6e0ce7a0507f58aab61343bdc6e8d955834cb321,0,1,1,1,0,0,3,333,6,23.30892361,1,316,19.87852197,237,0,0
51e6c7c0a840fc039cb847937f55ab58c26a79f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbf5050560ce8346c6ad1c0d306e367eaab1c090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866928ddb3873db9e3c411feaeadeea94295f39,0,1,1,1,0,2,1,1783,9,0.021886574,1,3015,127.6706834,1025,0,0
a8995128374a077172eb8c57094da68ee9ff0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b73aa8e72c483a219b98d28287091538c1267f48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0c38591bbf340ad4e998b66201b8e41a36dba8a,0,1,1,1,0,13,11,491,5,22.26991898,1,138,6.42285781,44,0,0
0628099c6df70b862472c5945aaa49c97929360e,0,1,1,1,0,2,4,178,1,131.7026852,1,174,8.320350809,117,0,0
6cb5da88a3703de57a118e063adde453b53a68f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7c812edf7051ea29585108cf8cf220635ed1b5a,0,1,1,1,0,13,3,60,3,69.28532407,1,207,14.52415009,2,0,0
cd6f57ec07ff046ab599df1707eb7b952c139c23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b022b8b55ae85c2ddf5fab64707428126d190e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4d6f781e7473cbcc3715c3e1dd51de5a66c1216,0,1,1,1,0,0,1,2237,13,1.247673611,1,3349,86.64450733,1207,0,0
27a97d79e1b2ace2e48cf3596adec30c3cf08db3,0,1,1,1,0,1,1,2759,13,12.97990741,1,3060,101.7428829,2475,0,1
8919434eb10c2ebbf97e1485c1c255797e733e2c,0,1,1,1,0,2,1,58,3,48.22984954,1,346,17.66043248,264,0,0
6d5b0b45ad86be7568ab15dc61c75fa50143082a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4b565af1d02e7ded2d7c3a94e0bd33319185201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c9d73209f94def94bd4aa4f159e365a44cbfe96,0,1,1,1,0,1,1,2062,24,13.91318287,1,128,10.05028203,16,0,0
9ad560d2fbb7f4a9a2cbac5741fe9301919b6319,0,1,1,1,0,2,1,2866,13,2.283842593,1,350,28.64230876,222,0,0
988c4132d77b40740b93a9eaca8fb54318bf8a97,0,1,2,2,0.811278124,51,41,1671.5,17,77.80927083,2,509,32.16645068,317,0,1
7ff2805c7e6a362eb451e6b8dfaec59642fee0f2,0,3,7,9,2.34769904,27,251,1144.333333,20,4.958106996,6,70,6.969124812,38,0,1
2ff913767437ae919a72ec00c2437aa7ce904f6e,0,1,3,4,1.836591668,1,8,572.75,11,44.2048206,3,39,8.242404415,21,0,1
bc6ea03d10ccdb8fd49315900d50264a67ecde8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0820b20fb259a015d856263ac3d59edcf6327dae,0,1,1,1,0,2,1,239,8,0.011863426,1,647,28.13668045,47,0,0
70bcdfde6a07a18b1020844442579add568ff0ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e057f504613e68082a76642983d353f3f0400fb,0,1,1,1,0,1,1,307,5,28.0803588,1,229,22.2138677,145,0,0
97fc5cb8ef412b6ba145165e45be3e3c64229685,0,2,10,23,4.266270639,109,109,83.69565217,2,11.49280445,13,260,90.84761905,48.5,0,1
8d2fdf3993f77f7a7dac87a7ef1374b97b375d94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b87bfe55293ce1f2541a1ea17be67828a13ccdf,0,1,1,2,0.811278124,7,1,637.5,12,248.9202315,2,660,23.98198853,400,0,1
ae62c947fc245295785324502bf6bc2c1c8477f9,0,2,2,3,1.224394445,8,1,981.3333333,19,30.11916667,3,1005,44.42515576,373.5,0,1
632ebc5c57e10b1fcf8b4b1ab31368202e851c0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb0a0cd2f8295a526068b7f6c52860e707e7665a,0,2,2,2,0.918295834,0,6,1603.5,17,24.42848958,2,172,19.65057635,67,0,1
03863ed2459c1c98361b500f0f24066b3c3bcc3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6695884e212ad8af3a2e389d3dd5cf9396dfc43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49a33e49c362f1ebdbf214320842a6f3a5ac16b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64d8a1d9fdacf3e7396cdf2f5c61171c1c9bccf2,0,3,3,3,1.01745325,53,4,2704.666667,232,144.9187847,3,5,1.858618939,4,0,1
70d8ad1196d60fec06184873d570e17502800da8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd825a5f06fdcfaff46fd0c316840ad3a45504cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a562c4efb765cb8e3594b9d0d1a7694b28b0def,0,1,1,1,0,5,2,134,1,0.516793981,1,1662,122.4173657,528,0,0
960174da67eb6008c73340e61700ea34ec550a12,0,3,3,10,1.935832353,229,88,716.1,300,448.9826192,5,12,0.38962001,7.666666667,0,1
8b1395a94c07b523ad0eac28a80000df010900b4,0,1,1,1,0,1,1,443,12,0.141550926,1,86,7.228874223,68,0,0
85ae73d98ed31ead1a9d123c30c9dcb4fa72212f,0,1,1,1,0,1,0,864,7,4.242928241,1,210,12.08214283,117,0,0
db6137249837c255a687db7636471e4f7a15f53b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cce6863432803b5b3c278eae6f2e58b13ad069bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d49303078459b0b2e0d40d9f79660ccdc0dc1fe0,0,1,2,3,0.292163272,210,6,2.666666667,6,53.681875,3,4094,79.76763342,989,0,0
9717cd67bd327f527bd97775057d356b674f50ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9cfde473bd5e86a23423ae78615d8e21c6bf6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58e6c55e17d6b75328b065e093d51c08b8844004,0,3,4,5,1.235325938,161,35,2689.2,283,42.1036088,5,7,0.386912604,3.666666667,0,1
ccb32a8c8d6bd5d25ad6db172f7cd6ead00fdfaa,0,1,1,1,0,3,5,3927,22,8.921469907,1,726,18.42160786,446,0,0
958183fadab6a67abf8831fa8e92751039a2ef58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434d27b8ae1a4ca6074cba3b37607bdef495d18e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae5108645fc5e04888ab5cf08d3a03730b90ff30,0,2,2,3,1.378783493,4,3,2047.666667,126,8.984097222,2,1,0.090909091,0,0,1
7c2f53c86796ff848102b15f6948dab42f271309,0,1,1,1,0,1,1,95,3,6.961967593,1,436,34.46143818,40,0,0
efbdee23705fed6be49a2fb20a79f1aaaa8c98ff,0,3,5,6,1.792398114,30,13,928.5,23,8.324704861,6,3,2.166666667,1.333333333,0,1
07ea172d6e5655c169ea2a7584692b6256da77f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e5e7d93be1a8b9a91db387b8208daa90dc4a664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8358b8ea7fa1f668e5b4b733e2e6ab77891a7cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7547e0de5e2eaa077b05766785de905f4f7902a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d375de2dde45d9e9c173d9a04aa354179942c039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ab2614ca15c509fafdbc3ba084dd9c1e85d6660c,0,1,1,1,0,1,2,121,7,28.98854167,1,51,9.99601144,39,0,0
419552a93f4e164dfce3cb6fea15328abade5d3f,0,2,3,3,0.638311994,193,6,733.3333333,41,261.253044,3,0,0,0,0,0
c8f66193ac5d96989fb683c50db0ed7540c0e7e5,0,1,1,5,2.095696382,58,35,154.2,6,32.31267824,4,202,28.3009363,162,0,1
0e4135933ad8b6628057aa30c3c294e8573b8653,0,1,1,1,0,4,0,524,2,1.079328704,1,3,3,1,0,0
12c63cf4a44498674e5b23f011b9bd8a07f775c3,0,2,2,2,0.191433255,20,14,3000,215,106.6529572,2,179,7.29705383,67.5,0,0
d5e9f17dd63a3057b5d5890651782f0920031cd9,0,1,1,1,0,1,1,549,5,0.019293981,1,1385,78.46504447,230,0,0
c0d328bf084ffefef40d51189bc193011c8d6e54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc834186ff0faa5ff78512637badc59990e51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02c348939a6c2ba391af5eb52d290b0838643cb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d6b6f65795088ba906115e1267f6be2a668d9dc,0,2,2,2,0.811278124,2,2,863.5,9,53.55899884,2,3102,99.6177324,1793.5,0,1
03155b021a1232a0ef852ed836b68cde5175094f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75930449962432ca9d2fe235f665a02953224d4e,0,1,1,1,0,2,0,529,4,9.885393519,1,302,22.38528744,77,0,0
d3493f61ac6978d2b637a51ee496516eb94f6272,0,1,1,1,0,3,3,359,1,0.000138889,1,1071,71.2128543,34,0,0
7674982d1c18d119de7c0103a9d6280eab3469b6,0,1,1,2,0.650022422,9,3,426,5,0.97552662,2,217,35.83574603,67,0,1
a0817d5410f7f90fa8bd3b54a7ad49ab2e4cef03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4dab0f9b3a037c952aaa71219987eb4f44535e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811f15bc9117fed4fb38de490d25d68df4e85b7,0,3,4,6,2.109296642,79,27,1183.5,191,224.218831,5,72,3.290989282,36.33333333,0,1
74ee6684ca1f93ccb737b68bc401dba23045610f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77bbcc18fa04ab16026fc42768d528c81adde8e1,0,2,2,2,0.591672779,4,3,1967,49,108.7319387,2,381,19.42157997,245.5,0,1
b41b238e60d18077dc71189c2237984626294513,0,2,2,2,0.522559375,17,0,574.5,3,1.075601852,1,936,100.8201501,542.5,0,1
fe8939075999359b8a26a1a0dcf1a7c7bc4531bb,0,1,1,2,1,13,9,467.5,5,154.4004167,1,89,8.964754114,71,0,1
0df49539fa64672341f86e876849764a41037e47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7762e06571fc3ab1164c5e45d61e4cd03648a96c,0,1,1,1,0,16,16,1692,4,1.791400463,1,375,58.96914336,307,0,0
9df2139412db6c0290f9206184aba601cebd027b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9ca441bde92f7497e85eba2f69e2b70dc9bcf25,0,2,5,5,2.149255397,9,6,1486.4,209,283.9102384,5,1,0,0,0,1
cf66b7ea2dfc296977a4fe2bdd56171ba937f48b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97c54c50c97235e536472a05feed471b0a273a74,0,1,1,1,0,3,1,266,2,47.35048611,1,60,7.885015426,32,0,0
bb126c038b23df8b5daaba64cd17079b7af999df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02a7c342922a209ac7374f2f425c783a5faf8538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5a55333978dec926b40ae381ee489649d2cf365,0,2,2,2,0.650022422,9,3,1417,32,184.793559,2,1598,13.62233968,794,0,1
6e5150697e0980b666d3695f4fa5418be3e86174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187c7aa0aa609cfef1a15227d55b8c46eb59633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0df773c99cf8b65a735870a02ca90995304b460,0,1,3,6,2.375667905,77,29,160,4,20.73448881,4,501,75.28223297,418,0,1
9a0eb9a31e71cfc43def6497907ce2ab3d091aa1,0,3,3,4,1.240902611,119,95,2274.5,176,66.72483218,4,3,2,1.333333333,0,1
85c724183a2caee3a9bb73441d27b3cbce7207c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87c068e40bc33ddb356482ef8151738e97be8f84,0,1,1,1,0,7,5,882,7,0.011319444,1,3279,89.78718996,1174,0,0
de2673759aef6a2088588101da55153e22a6987f,0,2,2,2,0.99631652,93,47,804.5,3,2.595381944,2,89,89,44,0,1
53dc42d4243766f0a828dc167175c7036c1b3942,0,1,1,1,0,199,308,433,2,71.25956019,1,1445,21.27925198,1148,0,0
d76458e4abfeaea9da91cf1d5bc2681d856a427a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe5fa0e81b4a90516a1b6a22d7952a72a9a541bb,0,1,1,1,0,6,6,327,7,31.8700463,1,3511,74.87160089,2828,0,0
c1d34fbf48492155dded21a04fcace617cb43c31,0,1,5,10,2.749262246,62,37,367.3,7,40.7241169,6,78,19.51804584,61,0,1
e6dd15245b87480cfda6b34f9834f341d161ee34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb606dd41c9f14324749efc1344421237c36a6db,0,3,3,4,1.250714661,111,1,2063,225,37.0370081,3,88,7.779170124,58.33333333,0,1
5fae533f3ead3d91317752f83826fbada98b2ec9,0,2,2,3,1.095795255,6,5,2027.666667,188,85.20341049,3,1,0.2,0,0,1
eb56b490bad44f2ffa04e6b52f3cf0eaaa9c7e4a,0,1,1,1,0,3,3,341,3,55.53384259,1,405,20.67957043,289,0,0
38642c5b2c5e410da29f54b0918d7358c1592402,0,2,3,3,1.156779649,6,4,2066.333333,31,17.33404707,2,267,20.99618769,162.5,0,1
16bb16ed2ff112fb006c911fd15ae919f1c92574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f58072142c0ed1551fafcff10cf9bc0e0bf69879,0,1,1,1,0,0,49,540,13,18.26103009,1,129,2.495002378,27,0,0
2bfaf8f8d991588de43fe3d194a447fe4279cb44,0,1,1,1,0,7,7,703,7,0.002048611,1,822,25.19272401,85,0,0
e722046406bb2c037a96ea9605e0e4878e49e596,0,2,2,2,0.721928095,3,2,3456.5,209,0.73353588,2,1,0,0,0,0
c18968b1bd54b182f8d65126ccc03586001b62ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abd455599492da70904cba8a3b5a0a110db2cf60,0,2,2,2,0.918295834,1,2,1100.5,10,0.8140625,2,48,2.006982314,10,0,1
615d0e15551cbb7e8f5100b33723562c31876889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fdd464766a0d86e3d88a2d210cf9031c1c15876,0,1,1,2,0,640,0,317.5,3,5.79e-06,1,926,35.24098968,42,0,0
51966ae69605afdce4e261785f635e83d5864711,0,2,2,2,0.918295834,4,2,1404,12,2.21703125,2,319,51.22026995,232.5,0,1
15955bf03e352e464b8d23c3bc763d2b93643335,0,1,1,4,1.829473298,7,8,422.25,3,24.0191059,3,317,51.8203824,254,0,1
4878f696eace85077b32c91937a1fe092bffd8fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80c51919b9bc5d20467c7c0bace982e16c30daac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29778a4beaa61c5a705ae5e58eccfd16b9add4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb7cacfea70bdba83c3ff8406054c826a47be832,0,1,1,1,0,11,1,367,3,17.32726852,1,129,57.5,102,0,0
5541352f1b78e7c49a8af997a7878b6d9717f486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6ea46e93ccd9d5388a6f0fa37ddef9cf2279997,0,3,3,3,0.951045661,21,4,1466,75,53.52411651,3,12,4.326190476,9,0,1
d6e14b34b0dad387140da3fef8522b3cd215e6d6,0,1,1,1,0,3,4,728,12,8.086365741,1,79,12.37513644,67,0,0
50f8ac051a05cf127cb605d8fb9eb4cf232aab33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fab099892db08a0edb4b1ad48a8ffd6b3dfd5e8,0,2,2,2,0.985228136,20,8,274.5,20,542.9227488,2,156,7.293285829,95.5,0,1
c34c70f0bbc6c87c0c713763fccb5b7cb19f16bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12188cd4e6fcef496480fdb9127b26aeb33b589,0,3,3,3,1.014097656,7,9,2705,160,1.16e-05,1,60,4.201237324,17,0,1
ffc8dae6d21b4766f15135bac7dccdcf99b630f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d609b6178b8aff897cdfdbb994b16e45260f43d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f3fab14f055fe64d5091171d2e7d54899fe63c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b960b2b8250ed6db761b54f0e0509c5f2076d723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8564f09c17f2d2280251031602efbf4b1b3dfc94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191cedfd53ebaf45c010a4d0a4ceb5d40474a2c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bee7917b4dcca9779ff7b2ee9b97a7c4299ceacd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3535ed5555e8f512deef01df171cd830069a2eba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98dfbfa4f0416e0be1038c38538da6b88c5c71ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b2923a460743b49a863def3392e4e0fb1697a1f,0,2,2,2,0.053361434,89,76,2200,21,8.073680556,2,82,14.34865809,53.5,0,0
dfda97cbfa3330a18fda76a5d96dc70be7c52c0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f89d2446d35021c06a294fb418cb46d9d4aa95e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41c2ec0d1f8418bfc8298776054d555430062304,0,1,1,2,1,2,2,234.5,5,69.626875,2,89,16.23891472,12,0,1
8badc285666360ce7444c0b954e9aaa8e93200ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cfedc0075d6baefcf67dd91c2253d8f4f978cb64,0,1,1,1,0,1,1,1917,16,5.936770833,1,1017,35.35934166,67,0,0
dc7e8405bdc7fc26bb2eb3051d13f5d35c761ac8,0,1,1,1,0,1,1,151,6,86.79157407,1,518,13.72667681,381,0,0
62cedd3fe17009f114045207cb4b8d88e5cc5f08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795e1b1cdef53d12e30ff24d7f934a1f0b4a814,0,1,1,1,0,1,13,134,2,47.92173611,1,4000,63.93960844,3252,0,0
c00f241fcca7b185b49f50b6775b7e6ad2852a19,0,1,1,1,0,128,0,0,0,0,0,326,23.93100224,120,0,0
6c73383ee2f4d858b5ebe1bf44b00e7b4c635f37,0,2,3,3,1.187993939,18,15,422.6666667,5,5.816940586,3,904,100.4867557,439.5,0,1
bcd80487a4c4af3b5e76a6720b5032ae2d622a22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d71c3991b411fadf9e3c0ac095c212596c56af0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857de554066ecbe507ebab13b9cfe6a2749c403f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc0247b1252bf83cbd14057f60fcf18fc10cfacc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6695884e212ad8af3a2e389d3dd5cf9396dfc43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88b2f383268467cb1756edad0ec50c5bead802a4,0,3,3,3,0.199755349,77,0,2053.666667,102,19.99054012,3,5,2,3.666666667,0,0
